time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-06-06T06:47:14.500Z,19.0781,-66.504,45,3,Md,6,327.6,0.59737966,0.23,pr,pr15157000,2015-06-06T14:49:48.048Z,"68km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2015-06-06T05:45:14.140Z,5.9559,116.6079,10,4.5,mb,,106,6.364,0.75,us,us20002mif,2015-06-06T19:55:16.253Z,"6km W of Ranau, Malaysia",earthquake
2015-06-06T05:09:00.810Z,56.3271,164.2352,30.92,4.9,mb,,109,4.632,0.58,us,us20002mi6,2015-06-06T13:11:30.352Z,"109km E of Ust'-Kamchatsk Staryy, Russia",earthquake
2015-06-06T02:28:45.410Z,-6.2483,130.1613,133.96,4.4,mb,,115,2.059,0.65,us,us20002mhk,2015-06-06T10:31:20.663Z,"227km NW of Saumlaki, Indonesia",earthquake
2015-06-06T00:00:01.000Z,59.8703,-139.2229,9.6,3.6,ml,,,,0.76,us,us20002mh5,2015-06-09T03:59:47.902Z,"45km NE of Yakutat, Alaska",earthquake
2015-06-05T23:12:47.370Z,37.2608,-97.922,3.37,4.1,mwr,,16,0.051,1.08,us,us20002mgp,2015-06-09T03:34:50.429Z,"9km ESE of Harper, Kansas",earthquake
2015-06-05T23:12:41.270Z,37.2171,-97.9694,4.65,3.6,mb,,22,0.009,0.57,us,us20002mgn,2015-06-09T03:32:29.732Z,"8km NE of Anthony, Kansas",earthquake
2015-06-05T22:53:05.140Z,37.2214,-97.9528,7.36,3.2,mb_lg,,39,0.015,0.65,us,us20002mgd,2015-06-07T04:39:49.650Z,"9km SE of Harper, Kansas",earthquake
2015-06-05T22:16:39.170Z,15.308,147.1194,52.34,4.8,mb,,62,1.277,0.56,us,us20002mg7,2015-06-07T04:17:35.354Z,"146km E of Saipan, Northern Mariana Islands",earthquake
2015-06-05T20:02:54.850Z,-34.8633,-107.5445,11.87,5,mb,,107,28.778,0.88,us,us20002mfl,2015-06-09T14:59:03.000Z,"Southern East Pacific Rise",earthquake
2015-06-05T19:54:01.000Z,50.038,-178.6364,25.8,3.4,ml,,,,0.78,ak,ak11618364,2015-06-09T20:03:52.141Z,"140km SSE of Amatignak Island, Alaska",earthquake
2015-06-05T19:09:32.800Z,19.138,-66.8308,31,2.9,Md,11,270,0.7168556,0.2,pr,pr15156006,2015-06-06T14:17:53.040Z,"72km N of Hatillo, Puerto Rico",earthquake
2015-06-05T19:00:15.700Z,19.2092,-67.3861,46,2.8,Md,6,338.4,0.7815343,0.36,pr,pr15156007,2015-06-06T14:06:50.040Z,"84km NNW of San Antonio, Puerto Rico",earthquake
2015-06-05T18:31:35.200Z,36.1659,-96.9835,5.237,3.2,mb_lg,,62,,0.71,us,us20002mem,2015-06-06T14:03:24.612Z,"8km NE of Stillwater, Oklahoma",earthquake
2015-06-05T17:57:48.300Z,36.6636,-98.2951,4.632,3,mb_lg,,106,,0.86,us,us20002meg,2015-06-06T13:54:55.150Z,"11km SSE of Cherokee, Oklahoma",earthquake
2015-06-05T17:03:56.290Z,-17.927,-172.399,33.35,4.7,mb,,86,2.609,1.41,us,us20002me5,2015-06-06T13:44:19.350Z,"185km ENE of Neiafu, Tonga",earthquake
2015-06-05T16:38:05.630Z,-9.3392,111.4916,73.01,4.8,mb,,89,1.71,1.33,us,us20002mdr,2015-06-05T17:09:33.491Z,"115km S of Ngulung Wetan, Indonesia",earthquake
2015-06-05T14:54:00.700Z,-37.1519,78.1341,10,5,mb,,56,0.784,0.95,us,us20002mbq,2015-06-09T14:59:02.000Z,"93km NE of Amsterdam Island, France",earthquake
2015-06-05T14:24:28.000Z,50.2615,179.1258,41.3,2.8,ml,,,,0.59,ak,ak11621684,2015-06-09T19:57:31.899Z,"167km SW of Amatignak Island, Alaska",earthquake
2015-06-05T13:50:02.710Z,-56.3388,-26.9232,109.22,4.9,mb,,71,5.837,0.74,us,us20002mbd,2015-06-05T21:52:32.214Z,"43km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-06-05T13:42:04.000Z,53.7495,-164.0644,28.4,2.5,ml,,,,0.22,ak,ak11621682,2015-06-09T19:58:09.416Z,"120km ESE of Akutan, Alaska",earthquake
2015-06-05T13:39:30.000Z,53.7361,-164.0627,26.6,2.7,ml,,,,0.2,ak,ak11617861,2015-06-09T19:57:50.950Z,"120km ESE of Akutan, Alaska",earthquake
2015-06-05T13:28:17.140Z,36.3163,-97.5316,3.98,2.8,mb_lg,,60,0.41,0.27,us,us20002mb9,2015-06-05T13:45:24.339Z,"22km W of Perry, Oklahoma",earthquake
2015-06-05T13:04:39.800Z,19.0648,-68.0485,25,3,Md,4,338.4,1.2693195,0.11,pr,pr15156005,2015-06-05T21:07:15.040Z,"65km NE of Punta Cana, Dominican Republic",earthquake
2015-06-05T12:32:37.000Z,53.7867,-164.1518,58.6,2.9,ml,,,,0.54,ak,ak11617802,2015-06-09T19:58:47.831Z,"113km ESE of Akutan, Alaska",earthquake
2015-06-05T11:43:33.000Z,18.5641,-68.0955,80,2.5,Md,3,208.8,0.27578279,0.25,pr,pr15156004,2015-06-05T19:46:00.189Z,"32km E of Punta Cana, Dominican Republic",earthquake
2015-06-05T11:29:11.800Z,18.9412,-68.001,56,3.4,Md,14,241.2,0.55695548,0.25,pr,pr15156002,2015-06-05T19:31:48.971Z,"58km NE of Punta Cana, Dominican Republic",earthquake
2015-06-05T10:31:05.300Z,17.9125,-67.335,32,2.8,Md,7,259.2,0.28296931,0.25,pr,pr15156003,2015-06-05T18:33:46.393Z,"17km WSW of Pole Ojea, Puerto Rico",earthquake
2015-06-05T10:30:49.110Z,30.8723,102.9418,15.22,4.7,mb,,64,5.681,1.24,us,us20002m9n,2015-06-06T15:13:11.948Z,"57km ESE of Meixing, China",earthquake
2015-06-05T09:27:23.170Z,-17.4206,-69.6302,157.04,4.7,mb,,91,1.162,1.66,us,us20002m9a,2015-06-05T17:30:06.732Z,"43km E of Tarata, Peru",earthquake
2015-06-05T08:53:32.000Z,53.6927,-165.2517,100.9,3.3,ml,,,,0.55,ak,ak11617640,2015-06-09T19:58:29.170Z,"60km SE of Akutan, Alaska",earthquake
2015-06-05T08:24:35.520Z,-28.9455,-176.1185,20.17,5.1,mb,,63,1.612,0.63,us,us20002m8t,2015-06-05T16:27:16.774Z,"177km E of Raoul Island, New Zealand",earthquake
2015-06-05T06:39:33.830Z,36.7007,-98.5796,4.59,2.8,mb_lg,,110,0.313,0.41,us,us20002m8c,2015-06-05T14:42:00.406Z,"13km SSE of Alva, Oklahoma",earthquake
2015-06-05T06:11:16.740Z,35.8626667,-117.6903333,4.38,3.31,ml,48,34,0.08114,0.13,ci,ci37393840,2015-06-06T03:20:25.351Z,"21km ESE of Little Lake, California",earthquake
2015-06-05T05:43:32.950Z,19.0077,-70.4273,82.55,4,mb,,114,0.504,0.67,us,us20002m7y,2015-06-05T06:22:09.334Z,"6km S of Sabana del Puerto, Dominican Republic",earthquake
2015-06-05T00:27:08.730Z,19.3365,-155.1778333,8.26,3.18,ml,51,82,0.04348,0.07,hv,hv60953236,2015-06-09T22:35:06.572Z,"13km SSE of Volcano, Hawaii",earthquake
2015-06-05T00:09:07.980Z,37.3074,72.218,241.11,4.1,mb,,57,0.496,1.38,us,us20002m61,2015-06-07T04:09:32.379Z,"35km E of Roshtqal'a, Tajikistan",earthquake
2015-06-04T23:44:56.000Z,57.0597,-157.7552,14.7,2.6,ml,,,,0.73,ak,ak11617117,2015-06-10T08:19:39.433Z,"108km NE of Chignik Lake, Alaska",earthquake
2015-06-04T23:15:43.120Z,5.9785,116.5289,10,6,mww,,20,6.433,0.81,us,us20002m5s,2015-06-09T14:59:01.000Z,"15km W of Ranau, Malaysia",earthquake
2015-06-04T21:47:11.000Z,51.8299,178.5263,101.6,2.6,ml,11,223.199982144001,,0.45,ak,ak11616991,2015-06-10T08:17:18.885Z,"13km S of Little Sitkin Island, Alaska",earthquake
2015-06-04T21:46:19.540Z,27.9568,142.9793,8.54,5,mb,,52,1.11,0.7,us,us20002m4t,2015-06-09T00:44:36.087Z,"122km NE of Chichi-shima, Japan",earthquake
2015-06-04T21:42:41.490Z,36.7686,20.5945,29.55,4.2,mb,,90,1.141,1,us,us20002m4m,2015-06-09T03:43:53.222Z,"97km WSW of Filiatra, Greece",earthquake
2015-06-04T21:34:57.910Z,-12.4698,-77.5869,33.76,4.6,mb,,182,0.871,0.48,us,us20002m4k,2015-06-07T03:48:31.926Z,"65km SW of Callao, Peru",earthquake
2015-06-04T21:15:59.250Z,36.8179,20.5196,10,4.1,mb,,146,1.181,0.97,us,us20002m46,2015-06-09T04:34:30.998Z,"101km WSW of Filiatra, Greece",earthquake
2015-06-04T20:38:10.200Z,18.722,-64.9972,30,3,Md,12,187.2,0.3701059,0.2,pr,pr15155024,2015-06-05T04:40:51.053Z,"42km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-06-04T20:15:56.000Z,66.3739,-147.6196,9.1,2.6,ml,,,,0.67,ak,ak11616954,2015-06-10T08:19:21.285Z,"106km W of Fort Yukon, Alaska",earthquake
2015-06-04T19:33:09.000Z,62.8799,-143.4928,2.7,2.9,ml,,,,0.84,ak,ak11616917,2015-06-10T08:18:45.032Z,"56km SSW of Tok, Alaska",earthquake
2015-06-04T18:47:30.000Z,53.9612,-163.6341,41.4,3.6,ml,28,208.799983296001,,0.57,ak,ak11616908,2015-06-10T08:16:59.637Z,"100km S of False Pass, Alaska",earthquake
2015-06-04T18:19:46.040Z,-24.6208,-177.2583,124.24,4.9,mb,,49,4.644,1.13,us,us20002m2w,2015-06-05T02:22:26.258Z,"South of the Fiji Islands",earthquake
2015-06-04T18:02:03.400Z,35.7864,-96.9885,6.06,3.4,ml,,58,,0.72,us,us20002m32,2015-06-04T21:43:05.524Z,"13km NW of Chandler, Oklahoma",earthquake
2015-06-04T16:43:02.630Z,-16.1027,-73.9306,30.65,4.4,mb,,151,4.104,0.77,us,us20002m0r,2015-06-05T14:40:38.880Z,"104km SE of Acari, Peru",earthquake
2015-06-04T16:06:38.400Z,19.1282,-66.5952,52,2.8,Md,8,280.8,0.65038027,0.15,pr,pr15155023,2015-06-05T14:34:23.040Z,"73km N of Arecibo, Puerto Rico",earthquake
2015-06-04T15:12:49.190Z,35.4823333,-118.4238333,5.12,3.52,ml,62,33,0.1846,0.15,ci,ci37393496,2015-06-05T20:40:14.842Z,"13km SSE of Bodfish, California",earthquake
2015-06-04T13:48:24.310Z,46.4851667,-122.409,19.22,2.82,ml,48,36,0.1306,0.12,uw,uw61020742,2015-06-04T21:53:53.681Z,"13km SW of Morton, Washington",earthquake
2015-06-04T13:47:19.000Z,51.851,178.6285,105.7,2.6,ml,12,183.599985312001,,0.58,ak,ak11616840,2015-06-10T08:18:05.812Z,"13km SE of Little Sitkin Island, Alaska",earthquake
2015-06-04T12:17:07.010Z,59.854,-29.9871,10,4.8,mb,,58,6.353,0.77,us,us20002lzm,2015-06-04T20:19:38.520Z,"Reykjanes Ridge",earthquake
2015-06-04T11:52:49.000Z,51.8207,178.5359,108,2.5,ml,14,219.599982432001,,0.49,ak,ak11616829,2015-06-10T08:20:00.111Z,"14km S of Little Sitkin Island, Alaska",earthquake
2015-06-04T11:26:25.510Z,12.9389,146.2089,10,4.8,mb,,131,1.456,0.8,us,us20002lzj,2015-06-04T19:29:05.341Z,"157km ESE of Yigo Village, Guam",earthquake
2015-06-04T10:51:39.310Z,12.9004,146.086,32.05,5,mb,,60,1.369,0.71,us,us20002lzg,2015-06-04T18:54:07.654Z,"147km ESE of Yigo Village, Guam",earthquake
2015-06-04T10:49:02.680Z,36.5089,-97.2434,3.76,3,mb_lg,,76,0.537,0.43,us,us20002lze,2015-06-04T18:51:32.162Z,"19km SSE of Tonkawa, Oklahoma",earthquake
2015-06-04T10:29:15.850Z,40.3268333,-124.4203333,17.67,2.76,md,18,251,0.1041,0.11,nc,nc72460796,2015-06-04T18:31:59.080Z,"30km SSW of Ferndale, California",earthquake
2015-06-04T10:12:34.920Z,-15.6227,167.9613,178.39,4.9,mb,,61,0.751,0.71,us,us20002lz8,2015-06-04T18:15:13.613Z,"79km NE of Norsup, Vanuatu",earthquake
2015-06-04T09:57:49.000Z,59.9924,-153.3567,146.8,2.5,ml,,,,0.52,ak,ak11616788,2015-06-10T08:20:18.184Z,"64km SSW of Redoubt Volcano, Alaska",earthquake
2015-06-04T08:07:29.500Z,18.9864,-64.5457,64,2.6,Md,4,270,0.32519013,0.07,pr,pr15155018,2015-06-04T16:10:13.120Z,"63km N of Road Town, British Virgin Islands",earthquake
2015-06-04T07:02:43.700Z,19.4221,-68.8746,25,2.8,Md,6,262.8,0.3233935,0.17,pr,pr15155021,2015-06-04T15:05:17.651Z,"51km NNE of Miches, Dominican Republic",earthquake
2015-06-04T06:53:00.980Z,36.5316,69.9844,214.6,4.4,mb,,65,0.759,1.1,us,us20002ly5,2015-06-04T14:55:37.482Z,"12km ESE of Farkhar, Afghanistan",earthquake
2015-06-04T06:49:17.210Z,-28.7476,-71.5076,20.51,4.8,mb,,140,0.662,0.9,us,us20002ly3,2015-06-04T21:19:38.040Z,"75km WSW of Vallenar, Chile",earthquake
2015-06-04T06:06:52.340Z,-10.5512,163.7682,16.6,4.8,mb,,63,3.922,0.79,us,us20002ly1,2015-06-04T14:09:25.422Z,"202km E of Kirakira, Solomon Islands",earthquake
2015-06-04T04:10:24.600Z,18.6942,-65.2935,91,2.9,Md,10,183.6,0.38358063,0.4,pr,pr15155019,2015-06-04T13:04:05.989Z,"43km N of Culebra, Puerto Rico",earthquake
2015-06-04T03:55:30.300Z,19.0935,-65.4164,31,2.7,Md,6,298.8,0.79141577,0.34,pr,pr15155013,2015-06-04T11:58:05.433Z,"85km NNE of Luquillo, Puerto Rico",earthquake
2015-06-04T03:45:30.800Z,19.107,-65.4422,30,2.8,Md,5,280.8,0.80848376,0.37,pr,pr15155012,2015-06-04T11:48:06.250Z,"86km NNE of Luquillo, Puerto Rico",earthquake
2015-06-04T03:30:01.430Z,36.7303333,-121.3908333,3.11,2.96,ml,65,42,0.02556,0.11,nc,nc72460681,2015-06-06T11:28:43.871Z,"9km SSW of Ridgemark, California",earthquake
2015-06-04T03:04:48.700Z,19.1945,-65.4026,37,2.7,Md,5,306,0.88933213,0.18,pr,pr15155011,2015-06-04T11:07:35.411Z,"96km NNE of Luquillo, Puerto Rico",earthquake
2015-06-04T02:51:42.500Z,19.0545,-65.3632,58,3,Md,10,223.2,0.74560169,0.2,pr,pr15155004,2015-06-04T10:54:14.370Z,"83km N of Culebra, Puerto Rico",earthquake
2015-06-04T02:49:33.600Z,19.0503,-65.429,42,2.9,Md,5,298.8,0.75099158,0.07,pr,pr15155005,2015-06-04T10:52:16.420Z,"80km NNE of Luquillo, Puerto Rico",earthquake
2015-06-04T02:34:24.820Z,-4.8855,128.0086,71.78,4.8,mb,,83,8.227,1.61,us,us20002lx0,2015-06-04T10:37:04.377Z,"129km S of Amahusu, Indonesia",earthquake
2015-06-04T02:21:32.900Z,19.0606,-65.4353,26,3,Md,14,244.8,0.76266968,0.12,pr,pr15155003,2015-06-04T10:24:15.030Z,"81km NNE of Luquillo, Puerto Rico",earthquake
2015-06-04T01:56:34.600Z,19.0125,-65.3786,53,2.8,Md,8,262.8,0.70607581,0.25,pr,pr15155002,2015-06-04T09:59:15.481Z,"78km N of Culebra, Puerto Rico",earthquake
2015-06-04T01:55:13.300Z,19.075,-65.419,44,3.1,Md,15,226.8,0.77344946,0.18,pr,pr15155001,2015-06-04T02:42:40.466Z,"83km NNE of Luquillo, Puerto Rico",earthquake
2015-06-04T01:41:11.200Z,19.1371,-65.4726,33,2.9,Md,5,288,0.84441637,0.18,pr,pr15155010,2015-06-04T09:43:43.923Z,"87km NNE of Vieques, Puerto Rico",earthquake
2015-06-04T01:39:58.600Z,19.1124,-65.449,36,2.8,Md,3,320.4,0.81567028,0.2,pr,pr15155009,2015-06-04T09:42:41.574Z,"86km NNE of Luquillo, Puerto Rico",earthquake
2015-06-04T01:38:25.200Z,19.0895,-65.61,60,3.1,Md,4,298.8,0.83633153,0.23,pr,pr15155008,2015-06-04T09:41:02.663Z,"77km NNE of Vieques, Puerto Rico",earthquake
2015-06-04T01:36:28.700Z,19.1509,-65.4616,24,3,Md,4,324,0.85429784,0.14,pr,pr15155007,2015-06-04T09:39:04.029Z,"89km NNE of Vieques, Puerto Rico",earthquake
2015-06-04T01:34:18.500Z,19.0956,-65.4178,12,3.1,Md,5,237.6,0.91897654,0.18,pr,pr15155006,2015-06-04T09:36:46.583Z,"86km NNE of Luquillo, Puerto Rico",earthquake
2015-06-04T01:25:14.000Z,52.2104,-169.9126,23.3,2.8,ml,,,,0.44,ak,ak11616740,2015-06-10T08:19:02.797Z,"71km SE of Yunaska Island, Alaska",earthquake
2015-06-04T01:12:07.000Z,51.5441,-175.9147,45.1,3.2,ml,,,,0.27,ak,ak11616728,2015-06-10T08:18:26.218Z,"63km SE of Adak, Alaska",earthquake
2015-06-04T01:07:16.600Z,19.0259,-65.3655,57,3,Md,17,212.4,0.71865223,0.23,pr,pr15155000,2015-06-04T09:09:50.302Z,"80km N of Culebra, Puerto Rico",earthquake
2015-06-04T00:37:08.010Z,36.512,-121.0965,6.1,2.66,md,81,41,0.01583,0.06,nc,nc72460621,2015-06-04T16:23:05.049Z,"22km ENE of Soledad, California",earthquake
2015-06-04T00:17:52.510Z,36.7833,-98.533,5,2.8,mb_lg,,112,0.259,0.39,us,us20002lwi,2015-06-04T08:20:34.535Z,"12km ESE of Alva, Oklahoma",earthquake
2015-06-03T23:21:38.820Z,19.2041664,-155.401001,43.8,2.71,md,13,255,0.03333,0.11,hv,hv60952446,2015-06-09T23:24:36.971Z,"8km E of Pahala, Hawaii",earthquake
2015-06-03T23:18:12.010Z,19.154,-155.4745,43.1,2.55,ml,40,187,0.01179,0.13,hv,hv60952441,2015-06-06T08:05:16.142Z,"5km S of Pahala, Hawaii",earthquake
2015-06-03T23:04:47.680Z,-16.6836,-69.553,186.03,4.3,mb,,112,1.42,0.87,us,us20002lvy,2015-06-04T07:07:17.388Z,"52km SSW of Juli, Peru",earthquake
2015-06-03T21:18:41.200Z,10.7075,126.2233,35,4.8,mb,,98,9.935,0.54,us,us20002ltj,2015-06-04T05:21:12.849Z,"50km ESE of Sulangan, Philippines",earthquake
2015-06-03T21:00:29.100Z,18.3859,-65.6781,119,3,Md,16,172.8,0.20391757,0.14,pr,pr15154011,2015-06-04T05:02:56.690Z,"4km ENE of Luquillo, Puerto Rico",earthquake
2015-06-03T19:34:18.130Z,43.5128,143.9696,21.37,5,mb,,106,1.166,0.96,us,us20002ls3,2015-06-04T05:11:21.710Z,"32km S of Kitami, Japan",earthquake
2015-06-03T19:25:24.000Z,51.8215,178.5095,112.4,2.8,ml,,,,0.47,ak,ak11616426,2015-06-08T20:02:45.898Z,"14km S of Little Sitkin Island, Alaska",earthquake
2015-06-03T18:11:04.200Z,36.2156,142.0924,32.63,4.2,mb,,181,1.537,0.83,us,us20002lr0,2015-06-04T02:13:39.899Z,"125km ENE of Hasaki, Japan",earthquake
2015-06-03T17:24:34.150Z,-2.9136,126.2531,38.94,4.2,mb,,73,3.826,0.75,us,us20002lqk,2015-06-04T01:27:17.481Z,"27km NW of Airbuaya, Indonesia",earthquake
2015-06-03T16:48:14.200Z,19.1159,-66.4777,36,2.7,Md,14,270,0.63690554,0.12,pr,pr15154010,2015-06-04T00:50:57.745Z,"72km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2015-06-03T15:09:35.000Z,50.8888,-177.5726,40.2,3.8,ml,,,,0.54,ak,ak11616171,2015-06-08T20:03:04.586Z,"115km ESE of Amatignak Island, Alaska",earthquake
2015-06-03T13:49:30.900Z,19.5235,-66.2919,11,3,Md,8,298.8,1.06450361,0.25,pr,pr15154006,2015-06-03T21:52:02.838Z,"117km N of Brenas, Puerto Rico",earthquake
2015-06-03T13:25:30.310Z,44.5123,-129.8296,10,4,mb,,203,4.309,0.57,us,us20002lm4,2015-06-04T01:13:56.870Z,"Off the coast of Oregon",earthquake
2015-06-03T13:21:43.550Z,44.4836,-129.7393,10,3.1,ml,,288,4.238,0.66,us,us20002lm3,2015-06-03T21:24:22.692Z,"Off the coast of Oregon",earthquake
2015-06-03T12:11:43.000Z,58.8359,-157.6166,24.5,2.8,ml,,,,0.55,ak,ak11616116,2015-06-03T20:14:32.032Z,"53km ESE of Dillingham, Alaska",earthquake
2015-06-03T10:47:09.910Z,28.7466,139.7296,417.3,4.1,mb,,76,2.724,0.65,us,us20002llj,2015-06-03T18:49:39.535Z,"Bonin Islands, Japan region",earthquake
2015-06-03T09:35:46.870Z,40.8713,48.7629,10,4.6,mb,,39,3.15,1.09,us,us20002ll7,2015-06-03T17:38:27.035Z,"14km W of Altiagac, Azerbaijan",earthquake
2015-06-03T09:28:44.000Z,51.8685,178.4493,120.4,2.5,ml,,,,0.23,ak,ak11620482,2015-06-08T19:57:00.673Z,"9km SSW of Little Sitkin Island, Alaska",earthquake
2015-06-03T09:13:18.100Z,19.301,-64.9434,29,2.5,Md,4,288,0.80938207,0.07,pr,pr15154008,2015-06-03T17:16:03.229Z,"103km NNW of Road Town, British Virgin Islands",earthquake
2015-06-03T09:13:00.670Z,10.8145,126.0863,53.12,4.7,mb,,94,3.754,0.77,us,us20002ll4,2015-06-03T17:15:37.354Z,"31km ESE of Sulangan, Philippines",earthquake
2015-06-03T08:52:38.800Z,18.7835,-64.2679,41,2.7,Md,5,345.6,0.08084838,0.11,pr,pr15154005,2015-06-03T17:03:43.456Z,"54km NE of Road Town, British Virgin Islands",earthquake
2015-06-03T08:36:31.930Z,12.8848,146.0972,33.96,4.7,mb,,64,1.386,0.57,us,us20002lkt,2015-06-03T21:11:52.665Z,"149km ESE of Yigo Village, Guam",earthquake
2015-06-03T08:18:36.300Z,19.5142,-66.2145,15,2.9,Md,3,320.4,1.2809976,0.58,pr,pr15154007,2015-06-03T16:21:06.780Z,"116km N of San Juan, Puerto Rico",earthquake
2015-06-03T08:16:06.090Z,31.1713,141.8811,10,4.8,mb,,124,2.613,1.28,us,us20002lkp,2015-06-03T16:18:32.652Z,"288km SE of Hachijo-jima, Japan",earthquake
2015-06-03T07:00:54.020Z,-19.6264,-179.1117,680.77,4.9,mb,,29,3.275,0.93,us,us20002ljy,2015-06-03T15:03:39.570Z,"121km NNW of Ndoi Island, Fiji",earthquake
2015-06-03T06:59:52.210Z,-19.6423,-179.101,667.96,5,mb,,29,3.292,1.1,us,us20002ljp,2015-06-03T15:02:36.089Z,"119km NNW of Ndoi Island, Fiji",earthquake
2015-06-03T05:28:28.460Z,35.8031,-97.003,5,3.5,mb_lg,,37,0.2,0.51,us,us20002lja,2015-06-07T17:28:08.292Z,"15km NW of Chandler, Oklahoma",earthquake
2015-06-03T05:14:17.030Z,34.2566667,-118.6825,11.38,2.66,ml,89,39,0.01521,0.22,ci,ci37392856,2015-06-07T06:58:27.158Z,"6km ESE of Simi Valley, California",earthquake
2015-06-03T04:59:21.700Z,19.3584,-65.294,7,2.6,Md,3,331.2,1.04474068,0.1,pr,pr15154004,2015-06-03T10:04:25.871Z,"116km N of Culebra, Puerto Rico",earthquake
2015-06-03T03:23:00.980Z,36.4642,-113.5505,4.54,2.7,ml,,47,0.599,0.42,us,us20002lim,2015-06-06T02:25:58.639Z,"57km SE of Littlefield, Arizona",earthquake
2015-06-03T03:18:26.000Z,52.6817,-174.2729,208.6,2.6,ml,,,,0.57,ak,ak11620449,2015-06-08T19:56:23.284Z,"54km N of Atka, Alaska",earthquake
2015-06-03T02:04:53.000Z,54.8793,-158.5651,34,2.5,ml,,,,0.61,ak,ak11620441,2015-06-08T19:56:41.949Z,"64km E of Chernabura Island, Alaska",earthquake
2015-06-03T01:14:47.000Z,63.3658,-152.7314,18,3.5,ml,,,,0.96,ak,ak11615858,2015-06-08T19:56:02.886Z,"151km ENE of McGrath, Alaska",earthquake
2015-06-03T01:12:48.890Z,-22.6299,172.9616,45.06,4.8,mb,,123,5.095,1.4,us,us20002li8,2015-06-03T09:15:27.418Z,"97km ESE of Ile Hunter, New Caledonia",earthquake
2015-06-03T01:07:42.700Z,19.1152,-66.4617,18,2.6,Md,6,284.4,0.81297533,0.21,pr,pr15154003,2015-06-03T09:10:22.731Z,"72km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2015-06-03T00:53:15.800Z,19.5291,-66.2871,44,3.2,Md,7,302.4,1.22709868,0.3,pr,pr15154002,2015-06-03T08:55:45.466Z,"117km N of Brenas, Puerto Rico",earthquake
2015-06-03T00:49:07.600Z,18.9305,-67.7851,26,2.6,Md,3,316.8,0.61534597,0.18,pr,pr15154001,2015-06-03T08:51:42.563Z,"75km ENE of Punta Cana, Dominican Republic",earthquake
2015-06-03T00:41:31.600Z,19.1215,-66.457,36,2.8,Md,5,284.4,0.64319374,0.1,pr,pr15154000,2015-06-03T08:44:10.721Z,"73km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2015-06-02T22:17:44.000Z,58.8996,-151.9285,49.2,3.5,ml,99,118.799990496001,,0.66,ak,ak11615782,2015-06-07T09:57:10.498Z,"85km SSW of Homer, Alaska",earthquake
2015-06-02T21:57:56.780Z,-24.7895,-177.2009,105.67,4.8,mb,,68,4.485,1.02,us,us20002lgw,2015-06-03T06:01:09.159Z,"South of the Fiji Islands",earthquake
2015-06-02T21:44:41.000Z,51.7983,-171.8029,41.5,3,ml,22,215.999982720001,,0.55,ak,ak11615774,2015-06-07T09:57:49.382Z,"85km SSW of Amukta Island, Alaska",earthquake
2015-06-02T21:38:06.800Z,18.4908,-64.0258,66,2.7,Md,7,273.6,0.37459747,0.11,pr,pr15153011,2015-06-03T05:40:41.318Z,"62km E of Road Town, British Virgin Islands",earthquake
2015-06-02T21:34:56.590Z,35.8097,-97.013,7.16,3.5,mb_lg,,24,0.201,0.45,us,us20002lg2,2015-06-02T23:36:30.765Z,"16km NW of Chandler, Oklahoma",earthquake
2015-06-02T21:06:12.900Z,38.8116667,-122.8158333,3.15,2.67,md,83,22,0.01079,0.06,nc,nc72460006,2015-06-07T05:19:47.261Z,"6km NW of The Geysers, California",earthquake
2015-06-02T21:04:28.870Z,27.8396,140.6157,681.39,4.9,mb,,38,1.578,0.62,us,us20002lfe,2015-06-03T05:07:00.038Z,"179km WNW of Chichi-shima, Japan",earthquake
2015-06-02T20:20:46.160Z,-30.7019,-178.2151,37.77,5,mb,,76,1.473,1.16,us,us20002lfd,2015-06-03T15:39:31.669Z,"104km NE of L'Esperance Rock, New Zealand",earthquake
2015-06-02T20:13:05.490Z,36.285,-97.512,8.4,2.8,ml,,,,0.62,us,us20002lea,2015-06-03T15:29:56.967Z,"20km W of Perry, Oklahoma",earthquake
2015-06-02T19:24:38.300Z,-9.2663,125.8512,57.87,4.4,mb,,49,1.636,1.3,us,us20002ldu,2015-06-03T14:28:15.321Z,"48km SE of Ainaro, East Timor",earthquake
2015-06-02T18:09:43.300Z,36.2657,-97.3879,6.683,2.8,ml,,77,,0.69,us,us20002lmh,2015-06-03T16:23:42.539Z,"9km WSW of Perry, Oklahoma",earthquake
2015-06-02T17:19:36.300Z,36.5748,-97.4225,8.12,2.6,ml,,83,,0.4,us,us20002ldj,2015-06-03T14:11:41.213Z,"15km SW of Tonkawa, Oklahoma",earthquake
2015-06-02T16:45:01.960Z,-13.1114,168.5121,50.09,4.7,mb,,147,2.646,0.8,us,us20002lcg,2015-06-03T00:47:34.762Z,"134km NE of Sola, Vanuatu",earthquake
